148
5;474.699;355.32;2024.86
14;357.856;-1300.35;1632.91
7;189.152;500.998;1985.56
10;252.004;-387.209;1920.81
12;305.968;-852.733;1774.04
3;314.578;87.3716;2045.85
8;140.68;-145.658;1969.79
0;143.465;314.238;2093.24
4;-140.465;376.103;1979.32
13;-38.1154;-1308.16;1657.92
6;151.188;538.272;1982.69
9;27.0572;-378.479;1900.16
11;-6.16802;-852.435;1776.67
2;-30.0638;99.7547;2013.32
1;142.458;94.9165;2029.01
5;474.263;354.651;2021.6
14;321.094;-1298.68;1626.28
7;188.937;501.764;1985.2
10;252.698;-384.807;1920.67
12;287.567;-850.701;1770.59
3;314.979;90.0784;2044.7
8;141.168;-143.363;1969.71
0;143.546;313.176;2092.84
4;-142.154;375.888;1979.56
13;-55.543;-1307.06;1657.15
6;147.434;541.668;1984.2
9;28.5573;-378.805;1899.04
11;-14.3173;-852.035;1775.72
2;-29.5081;99.0133;2013.47
1;143.098;94.6784;2028.33
5;473.134;348.84;2017.73
14;331.383;-1298.42;1625.33
7;191.507;503.991;1987.28
10;254.309;-384.475;1918.48
12;293.601;-850.406;1769.03
3;315.704;90.3436;2043.2
8;142.266;-143.481;1968.55
0;143.897;313.066;2092.64
4;-145.605;372.528;1979.42
13;-65.2812;-1305.33;1653.11
6;141.498;542.497;1985.57
9;30.1046;-378.98;1898.56
11;-18.5234;-851.238;1773.43
2;-28.9409;98.5147;2013.83
1;143.741;94.6982;2027.94
5;472.433;343.574;2015.87
14;334.847;-1296.77;1620.15
7;194.53;505.934;1988.96
10;255.955;-383.971;1917
12;296.174;-849.322;1765.66
3;316.422;90.8818;2042.04
8;143.385;-143.389;1967.86
0;142.438;310.829;2087.04
4;-148.566;374.427;1978.85
13;-71.3007;-1306.54;1642.07
6;138.927;543.777;1985.46
9;29.6619;-384.107;1899.83
11;-21.8092;-854.369;1768.42
2;-30.5823;93.9836;2011.92
1;142.2;90.978;2024.89
5;472.378;340.167;2014.28
14;372.326;-1293.35;1611.83
7;196.834;507.233;1991.62
10;255.645;-388.038;1916.8
12;315.129;-849.572;1761.33
3;314.983;87.9723;2037.86
8;142.427;-147.547;1966.6
0;142.852;310.933;2083.74
4;-154.755;375.252;1979.29
13;-73.9933;-1306.94;1636.22
6;132.008;545.824;1986.77
9;29.9484;-386.43;1899.97
11;-23.0414;-855.709;1765.51
2;-30.5467;92.05;2010.26
1;142.272;89.2787;2022.85
5;486.975;335.608;2017.52
14;387.494;-1289.5;1599.57
7;210.692;501.167;1991.87
10;255.978;-390.054;1916.43
12;323.026;-848.597;1754.9
3;315.09;86.5075;2035.43
8;142.618;-149.482;1965.53
0;142.437;310.022;2082.57
4;-167.968;371.693;1977.2
13;-77.1866;-1308.56;1636.99
6;120.301;539.548;1987.21
9;29.8975;-387.963;1899.42
11;-24.6944;-857.286;1765.63
2;-30.7151;90.6428;2009.13
1;142.096;87.8962;2021.85
5;495.966;333.116;2019.54
14;382.269;-1285.83;1582.43
7;221.142;500.431;1989.68
10;255.917;-391.555;1916.07
12;320.332;-847.461;1745.98
3;314.906;85.1497;2034.58
8;142.501;-150.931;1964.8
0;142.472;309.64;2081.5
4;-180.69;365.521;1973.49
13;-81.233;-1309.77;1638.14
6;102.208;540.902;1993.68
9;30.3044;-389.45;1899.79
11;-26.5578;-858.632;1766.4
2;-30.6589;89.3863;2008.29
1;142.117;86.6852;2021.5
5;499.666;331.997;2018.1
14;380.065;-1279.54;1562.54
7;228.478;503.985;1982.66
10;256.278;-392.982;1917.06
12;319.385;-844.953;1736.33
3;314.892;83.9841;2034.71
8;142.704;-152.265;1964.96
0;142.852;307.219;2081.04
4;-173.342;362.245;1972.34
13;-84.6806;-1310.96;1638.97
6;101.627;545.386;2008.14
9;30.6957;-390.76;1899.42
11;-28.1236;-859.882;1766.64
2;-30.2444;88.0039;2008.27
1;142.537;85.3012;2021.41
5;485.341;334.482;2013.59
14;376.95;-1272.64;1541.1
7;217.108;505.308;1967.47
10;256.677;-394.295;1916.61
12;317.993;-842.08;1725.17
3;315.319;82.5984;2034.55
8;143.112;-153.613;1964.71
0;142.661;305.21;2081.25
4;-176.67;354.621;1969.69
13;-85.8057;-1312.26;1638.69
6;85.9119;552.329;2009.3
9;30.4391;-392.221;1899.39
11;-28.823;-861.261;1766.49
2;-30.3217;86.4585;2008.71
1;142.497;83.7943;2021.36
5;480.173;333.741;2010.79
14;372.068;-1266.58;1521.9
7;212.461;502.48;1959.57
10;256.469;-395.706;1915.93
12;315.402;-839.682;1715.05
3;315.316;81.1301;2034.01
8;142.976;-155.085;1964.51
0;145.135;302.049;2082.85
4;-183.832;342.812;1964.85
13;-93.8903;-1313.6;1641.21
6;68.091;551.546;1999.02
9;32.9944;-394.044;1898.41
11;-31.6919;-862.837;1767.29
2;-26.8009;84.3249;2009.6
1;146.053;81.3942;2021.7
5;479.089;330.865;2007.9
14;369.436;-1264.21;1508.5
7;211.024;498.1;1955.66
10;259.07;-397.877;1914.23
12;315.335;-839.535;1707.39
3;318.906;78.4636;2033.79
8;146.043;-157.283;1964.01
0;147.644;301.824;2088.15
4;-192.924;329.911;1960.43
13;-97.6942;-1312.42;1640.97
6;53.0431;544.99;1977.18
9;35.6373;-393.465;1897.14
11;-32.3356;-861.95;1766.54
2;-23.8359;83.8736;2012.77
1;149.112;81.081;2023.38
5;483.536;329.426;2003.95
14;391.34;-1261.31;1506.43
7;215.669;495.575;1955.32
10;261.836;-397.118;1911.01
12;327.858;-837.685;1704.75
3;322.06;78.2884;2033.98
8;148.924;-157.105;1963.73
0;151.616;301.417;2084.3
4;-200.953;315.948;1952.72
13;-58.8617;-1311.67;1624.92
6;42.657;530.64;1952.49
9;36.1355;-394.322;1899.8
11;-12.2944;-861.987;1759.66
2;-21.3404;83.7182;2013.51
1;151.717;80.7951;2021.89
5;489.778;326.218;1999.48
14;407.943;-1260.1;1506.72
7;225.339;497.501;1953.19
10;262.477;-398.145;1910.76
12;336.636;-837.574;1704.78
3;324.774;77.872;2030.27
8;150.512;-157.719;1963.59
0;158.53;300.018;2088.39
4;-208.488;298.481;1947.87
13;-42.1603;-1310.93;1620.45
6;34.385;508.736;1927.03
9;36.5227;-392.508;1898.06
11;-3.59019;-860.725;1756.53
2;-17.4677;84.7462;2016.6
1;155.668;81.0987;2022.5
5;492.376;327.095;1991.25
14;424.338;-1262.12;1514.27
7;229.934;503.065;1950.58
10;262.967;-397.279;1905.77
12;345.235;-838.177;1706.18
3;328.804;77.4512;2028.39
8;152.706;-156.897;1962.21
0;164.907;302.251;2084.41
4;-214.236;284.735;1944.44
13;-43.2735;-1306.03;1606.73
6;33.2949;484.531;1908.72
9;42.9536;-393.012;1900.01
11;-1.00532;-858.47;1750.5
2;-10.9358;84.8709;2016.08
1;162.263;81.6347;2020.3
5;493.196;332.054;1983.12
14;425.24;-1264.86;1517.52
7;234.958;515.094;1948.3
10;269.48;-397.245;1905.53
12;348.887;-839.56;1707.72
3;335.461;78.3985;2024.52
8;159.24;-156.747;1961.53
0;172.226;303.178;2077.43
4;-214.619;273.869;1943.2
13;-23.6834;-1300.19;1583.61
6;42.0335;454.366;1895.89
9;57.9313;-395.575;1902.64
11;16.3238;-856.749;1740
2;-1.0304;83.0947;2012.63
1;172.186;81.6833;2017.16
5;491.597;337.527;1975.07
14;448.62;-1263.06;1519.43
7;239.337;529.771;1939.93
10;284.482;-397.421;1908.56
12;368.16;-838.728;1710.18
3;345.403;80.2719;2021.69
8;171.696;-157.408;1961.38
0;179.943;308.228;2084.94
4;-214.316;260.938;1942.11
13;-11.5133;-1293.84;1574.7
6;48.0813;430.315;1888.7
9;65.2414;-390.704;1899.91
11;26.1116;-851.126;1734.11
2;6.04783;86.5893;2015.64
1;179.294;85.4015;2019.36
5;493.292;343.259;1967.54
14;461.085;-1266.12;1537.36
7;247.826;542.708;1929.78
10;291.83;-392.258;1904.77
12;378.117;-837.757;1717.46
3;352.54;84.2136;2023.08
8;178.915;-153.04;1960.85
0;187.14;307.865;2082.68
4;-213.153;250.966;1943.54
13;23.5269;-1283.72;1542.56
6;51.0217;413.529;1886.82
9;75.9542;-392.637;1901.7
11;49.2266;-846.912;1718.61
2;13.4111;84.6338;2015.84
1;186.679;85.0918;2017.83
5;495.151;349.137;1956.76
14;500.237;-1266.16;1553.03
7;256.025;554.952;1913.8
10;302.572;-392.038;1904.31
12;403.342;-837.669;1725.22
3;359.947;85.5497;2019.83
8;187.971;-153.623;1960.42
0;192.494;307.271;2081.56
4;-211.575;242.98;1943.27
13;42.6014;-1269.33;1507.79
6;51.9261;405.075;1886.04
9;82.9741;-393.253;1902.85
11;62.3919;-839.88;1701.45
2;19.1403;84.0363;2016.29
1;192.418;85.3106;2016.84
5;496.577;351.573;1945.37
14;522.878;-1269.09;1570.1
7;259.603;559.123;1894.22
10;309.605;-391.587;1903.56
12;418.332;-838.941;1733.56
3;365.696;86.5849;2017.38
8;194.354;-153.555;1960.02
0;199.161;304.823;2081
4;-207.291;237.492;1942.63
13;85.4574;-1258.95;1481.8
6;55.076;403.611;1886.42
9;90.1368;-395.2;1904.11
11;87.7512;-835.542;1688.82
2;25.6362;81.6;2019.28
1;198.866;83.8609;2016.73
5;502.285;347.786;1935.68
14;524.195;-1276.66;1581.71
7;269.145;556.13;1870.91
10;316.704;-392.243;1900.79
12;422.484;-843.122;1738.12
3;372.095;86.1219;2014.19
8;201.143;-154.93;1959.59
0;204.311;298.823;2080.72
4;-202.145;234.745;1940.82
13;136.336;-1246.86;1451.63
6;55.6878;408.538;1885.85
9;96.6369;-400.712;1904.87
11;116.876;-832.081;1673.81
2;31.9187;75.8949;2020.74
1;205.085;78.8339;2015.72
5;507.143;341.394;1923.84
14;517.225;-1286.82;1585.92
7;271.347;542.58;1848.74
10;323.121;-396.868;1898.3
12;422.076;-850.568;1739.05
3;378.25;81.7729;2010.69
8;207.482;-159.978;1958.65
0;208.013;291.032;2080.58
4;-195.573;235.371;1937.91
13;169.303;-1237.77;1422
6;54.5121;420.987;1880.96
9;102.247;-409.304;1904.4
11;136.433;-831.66;1658.47
2;36.9772;67.1776;2020.5
1;210.114;70.5856;2014.35
5;515.07;329.7;1914.41
14;569.84;-1286.23;1596.02
7;273.756;517.924;1831.2
10;328.693;-404.847;1896.36
12;451.631;-854.179;1743.25
3;383.25;73.9936;2008.21
8;212.792;-168.245;1957.37
0;211.219;285.171;2081.01
4;-190.289;234.686;1932.96
13;211.228;-1228.8;1403.13
6;46.7656;437.146;1876.47
9;106.916;-415.353;1904.35
11;160.094;-830.053;1648.83
2;40.7283;60.6629;2021.83
1;213.749;64.9509;2013.5
5;524.032;315.85;1905.2
14;600.192;-1289.49;1609.9
7;272.327;486.584;1820.09
10;333.21;-409.745;1893.45
12;469.318;-858.243;1748.89
3;386.77;69.2389;2005.16
8;216.906;-173.799;1956.2
0;211.789;278.431;2080.73
4;-187.144;231.84;1928.48
13;240.043;-1225.52;1391.49
6;31.4087;451.64;1865.39
9;107.249;-420.115;1900.07
11;174.948;-830.714;1640.79
2;40.4469;55.4607;2018.97
1;213.521;59.7745;2011.56
5;532.517;297.925;1897.61
14;615.245;-1291.59;1611.23
7;269.005;448.682;1817.94
10;333.613;-414.473;1890.38
12;477.19;-861.628;1748.07
3;386.595;64.0882;2004.15
8;216.976;-178.76;1953.39
0;212.55;275.302;2075.59
4;-186.081;229.925;1923.74
13;259.511;-1217.14;1375.72
6;14.7431;464.081;1855.65
9;111.612;-424.597;1900.89
11;187.012;-828.639;1633.16
2;42.0572;51.7665;2014.85
1;215.166;56.7007;2008.7
5;539.75;280.457;1891.31
14;617.703;-1293.64;1605.63
7;264.506;410.515;1820.65
10;338.022;-418.143;1892.84
12;480.604;-864.474;1746.42
3;388.276;61.6349;2002.54
8;219.992;-182.335;1952.78
0;213.145;276.859;2073.02
4;-186.048;231.467;1918.86
13;263.969;-1214.18;1370
6;2.10968;473.38;1840.67
9;112.891;-425.22;1900.62
11;189.911;-827.435;1630.11
2;42.3469;51.7457;2011.44
1;215.51;56.5969;2007.03
5;544.368;265.724;1887.16
14;620.242;-1292.89;1603.67
7;259.497;384.023;1829.76
10;339.371;-418.875;1894.84
12;482.56;-864.452;1746.4
3;388.673;61.4481;2002.61
8;220.82;-182.725;1952.38
0;212.591;276.503;2071.73
4;-187.024;232.733;1913.93
13;266.622;-1215.57;1368.59
6;-11.8786;481.712;1826.02
9;113.212;-425.17;1896.92
11;191.421;-828.118;1627.58
2;41.7072;51.8432;2006.97
1;214.912;56.4657;2005.06
5;545.184;253.861;1882.59
14;569.319;-1302.05;1590.08
7;256.422;370.373;1836.07
10;339.746;-419.124;1894.42
12;456.783;-869.246;1739.27
3;388.116;61.0881;2003.15
8;220.695;-182.841;1950.37
0;212.383;279.169;2070.58
4;-190.028;230.873;1906.5
13;242.455;-1204.13;1351.89
6;-21.6708;480.994;1809.69
9;106.147;-424.968;1900.69
11;175.638;-822.188;1620.91
2;42.6532;55.7587;1997.65
1;215.901;57.3586;1996.02
5;545.075;246.428;1880.24
14;587.454;-1299.35;1594.15
7;255.225;365.199;1840.77
10;332.738;-422.875;1898.56
12;462.593;-869.707;1743.37
3;389.149;58.9585;1994.4
8;217.672;-183.281;1947.82
0;211.748;282.918;2070.01
4;-195.979;227.913;1901.74
13;201.66;-1213.36;1358.41
6;-27.062;474.971;1796.32
9;102.595;-419.805;1893.29
11;153.099;-824.362;1620.61
2;39.6263;59.6207;1997.09
1;212.876;60.4214;1998.42
5;544.073;244.238;1877.63
14;570.222;-1299.87;1591.37
7;256.424;370.957;1843.37
10;329.188;-418.758;1895.02
12;452.068;-867.953;1740.22
3;386.125;61.222;1999.75
8;214.384;-179.43;1946.29
0;207.79;283.629;2069.73
4;-202.47;224.443;1894.37
13;173.838;-1224.61;1367.96
6;-33.8009;469.47;1785.17
9;97.8915;-418.215;1887.41
11;136.609;-829.32;1622.59
2;34.6092;60.6012;1994.16
1;207.798;60.782;1998.72
5;540.556;245.132;1874.32
14;570.294;-1295.79;1583.15
7;259.243;383.157;1836.95
10;324.405;-417.979;1893.37
12;449.76;-865.49;1735.22
3;380.986;60.9627;2003.27
8;209.473;-178.658;1944.55
0;203.991;286.121;2070.6
4;-206.235;221.718;1888.19
13;116.493;-1228.93;1375.34
6;-45.9244;470.166;1776.02
9;94.0746;-414.696;1885.67
11;105.503;-829.795;1625.5
2;30.4152;63.6779;1994.4
1;203.617;63.8654;1999.43
5;535.778;246.065;1869.17
14;505.603;-1293.12;1550.71
7;265.071;402.158;1826.24
10;320.606;-414.451;1892.24
12;414.918;-862.398;1718.13
3;376.819;64.0528;2004.45
8;205.479;-175.354;1944.19
0;200.926;287.681;2071.02
4;-208.113;218.856;1880.09
13;48.4507;-1232.82;1387.38
6;-57.0453;471.027;1763.59
9;91.3182;-411.877;1883
11;69.4642;-830.397;1630.33
2;27.5954;66.0786;1993.63
1;200.769;65.9918;1999.83
5;527.893;249.534;1863.09
14;482.357;-1291.6;1538.8
7;268.529;419.574;1812.54
10;317.813;-411.99;1891.1
12;401.698;-860.421;1711.5
3;373.943;65.9051;2006.03
8;202.667;-172.971;1943.44
0;195.904;285.604;2070.74
4;-212.552;216.424;1873.05
13;-16.3962;-1233.34;1394.47
6;-70.8734;473.526;1753.12
9;87.1219;-411.731;1879.4
11;34.3479;-830.588;1632.18
2;22.7698;65.8321;1991.42
1;195.866;65.5114;1999.47
5;521.951;251.769;1857.55
14;459.103;-1291.23;1526.62
7;271.618;431.623;1798.42
10;313.515;-412.151;1889.93
12;387.736;-860.309;1704.71
3;368.963;65.1906;2007.51
8;198.092;-173.215;1942.07
0;192.057;283.519;2071.6
4;-216.773;215.207;1864.53
13;-52.1607;-1239.87;1407.46
6;-86.6196;478.422;1744.55
9;84.8332;-412.031;1875.34
11;14.9932;-834.068;1636.81
2;19.7496;64.7417;1990.26
1;192.815;64.4392;1999.1
5;518.478;243.386;1854.29
14;442.773;-1293.59;1522.19
7;273.083;428.741;1788.15
10;311.186;-412.427;1886.9
12;378.269;-861.646;1700.97
3;365.88;64.1366;2007.95
8;195.412;-173.895;1940.11
0;186.595;284.04;2070.53
4;-222.4;213.094;1857.76
13;-105.862;-1239.33;1422.74
6;-93.7791;479.495;1740.75
9;81.9699;-412.29;1873.67
11;-13.7877;-833.921;1643.78
2;16.3167;64.3062;1989.04
1;189.372;64.1281;1998.18
5;519.724;235.196;1854.17
14;399.303;-1294.36;1511.81
7;267.819;409.489;1785.1
10;308.31;-412.523;1885.61
12;354.698;-862.087;1695.05
3;362.428;63.95;2007.32
8;192.256;-174.139;1938.91
0;180.698;286.125;2071.5
4;-226.695;209.541;1854.38
13;-133.271;-1242.4;1439.45
6;-101.7;477.36;1735.49
9;79.5427;-410.233;1871.29
11;-28.9508;-834.477;1651.14
2;12.3356;65.8434;1987.91
1;185.256;65.6681;1999.17
5;523.367;224.101;1856.09
14;381.368;-1292.03;1506.99
7;258.498;379.906;1790.76
10;305.705;-410.462;1886.02
12;344.278;-859.888;1692.79
3;358.176;65.4929;2010.44
8;188.94;-172.34;1938.92
0;174.529;287.676;2073.48
4;-231.345;204.764;1853.2
13;-173.95;-1240.77;1458.49
6;-105.76;470.009;1730.03
9;75.2489;-407.697;1868.65
11;-51.7938;-832.401;1659.55
2;6.11316;67.4622;1987.82
1;178.955;67.6175;2000.27
5;522.185;215.553;1858.06
14;378.633;-1288.76;1504.61
7;246.171;354.987;1804.45
10;301.309;-407.494;1884.93
12;340.729;-856.769;1691.04
3;351.797;67.7728;2012.73
8;183.617;-169.989;1938.53
0;166.613;286.008;2071.96
4;-240.178;199.382;1853.08
13;-195.379;-1245.36;1474.81
6;-101.776;454.621;1723.24
9;68.9647;-407.798;1867.53
11;-65.7986;-834.79;1667.32
2;-0.486895;67.3615;1986.56
1;172.326;67.5121;1999.48
5;520.085;209.276;1859.55
14;340.704;-1288.61;1499.29
7;235.135;335.538;1816.29
10;294.988;-407.601;1884.43
12;318.294;-856.743;1688.08
3;345.14;67.6627;2012.4
8;177.151;-170.094;1937.73
0;158.816;281.385;2065.18
4;-248.613;190.68;1851.65
13;-166.214;-1257.52;1464.51
6;-95.404;434.149;1720.54
9;43.0746;-412.557;1871.62
11;-63.6215;-843.324;1664.07
2;-3.75912;67.9881;1976.07
1;168.817;60.6575;1987.87
5;516.538;200.66;1859.12
14;394.425;-1278.25;1473.78
7;230.715;330.476;1827.18
10;268.787;-422.145;1887.04
12;332.838;-858.592;1676.36
3;341.393;53.3269;1999.66
8;162.374;-178.347;1933.6
0;152.225;279.283;2061.81
4;-256.808;179.34;1849.83
13;-184.963;-1258.55;1461.92
6;-92.1542;414.935;1720.27
9;29.8743;-415.541;1872.87
11;-79.6505;-845.308;1663.36
2;-17.0363;65.0024;1979.07
1;155.695;57.874;1989.86
5;511.267;199.329;1856.06
14;390.216;-1275.85;1461.27
7;228.074;336.194;1830.87
10;255.79;-424.864;1886.98
12;324.321;-858.702;1669.95
3;328.427;50.7455;2000.65
8;149.264;-181.164;1934.89
0;145.051;274.421;2060.14
4;-261.413;169.162;1846.42
13;-193.02;-1258.38;1451.26
6;-86.2962;398.203;1721.39
9;21.0229;-419.499;1872.2
11;-88.0968;-847.163;1657.6
2;-27.1636;60.8252;1979.68
1;145.618;54.0852;1990.62
5;503.125;200.168;1852.04
14;364.017;-1274.83;1445.05
7;227.019;351.995;1827.75
10;247.004;-428.315;1886.5
12;306.658;-859.873;1661.45
3;318.4;47.3452;2001.55
8;139.816;-184.911;1934.98
0;137.668;269.832;2060.29
4;-266.212;156.582;1844.71
13;-196.8;-1259.61;1444.82
6;-79.1983;377.072;1724.76
9;15.7064;-423.554;1872.76
11;-92.6302;-849.781;1654.6
2;-35.0939;56.2025;1981.97
1;137.824;50.6755;1991.55
5;496.557;201.085;1845.01
14;346.477;-1275.34;1435.71
7;235.174;373.712;1814.94
10;241.865;-430.783;1885.3
12;295.197;-861.343;1656.1
3;310.741;45.1484;2001.14
8;133.305;-188.247;1935.29
0;131.69;267.565;2060.86
4;-267.609;150.792;1841.35
13;-161.974;-1267.89;1441.21
6;-70.3324;365.676;1729.49
9;13.0667;-426.382;1874.11
11;-76.1698;-855.388;1653.42
2;-40.2037;52.8542;1984.63
1;132.843;48.6231;1992.38
5;490.275;204.544;1839
14;345.721;-1275.71;1432.73
7;243.038;394.514;1798.12
10;239.395;-431.916;1884.25
12;293.601;-862.084;1654.06
3;305.89;44.3919;2000.13
8;129.537;-190.263;1935.78
0;128.925;265.812;2059.64
4;-270.304;144.398;1840.17
13;-149.795;-1272.82;1441.62
6;-66.2245;356.278;1739.94
9;13.2286;-429.449;1876.44
11;-69.8815;-859.405;1654.77
2;-42.1906;49.3434;1987.93
