FileBeggining
1;1;2
-289.631;1196.690.112812;-0.173183;0.523794;0.826390;0
-49.592;1269.240;0;0;00;0
-437.027;1044.360;0;0;00;0
-123.323;1149.67-0.056245;-0.174522;-0.0154675;0.9829240;0
-142.401;1189.77-0.0873076;-0.162381;0.144797;0.9721340;0
-189.031;1167.74-0.030486;0.0527263;0.534937;0.8426940;0
-14.3869;1131.05-0.243055;0.101208;0.051518;0.9633420;0
277.726;1153.79-0.0608831;0.231481;-0.555492;0.7963280;0
148.465;1222.550;0;0;00;0
376.241;1046.220;0;0;00;0
85.2189;1105.87-0.0257724;0.094654;0.0826538;0.9917380;0
149.582;1119.39-0.14168;0.0705632;-0.0116688;0.9873250;0
160.257;1094.37-0.218529;-0.00806161;-0.514319;0.8292510;0
-16.7196;1129.410.00500729;0.103312;-0.00574652;0.994620;0
1;1;2
-42.4751;1020.8-0.24668;0.103529;0.0239031;0.9632540;0
-293.858;1190.470.121376;-0.169018;0.521336;0.8275930;0
-62.1437;1270.910;0;0;00;0
-444.034;1037.650;0;0;00;0
-123.834;1149.23-0.0697243;-0.171053;-0.0211004;0.9825650;0
-148.823;1198.88-0.0783004;-0.16125;0.133834;0.9746570;0
-197.367;1175.56-0.00930319;0.0320349;0.540552;0.8406490;0
-18.5293;1136.74-0.24668;0.103529;0.0239031;0.9632540;0
277.486;1159.31-0.0428036;0.222854;-0.551265;0.8028760;0
145.203;1224.490;0;0;00;0
383.483;1046.890;0;0;00;0
81.5249;1104.65-0.0303506;0.095867;0.0790913;0.9917830;0
143.77;1121.88-0.140635;0.0737056;-0.00852595;0.9872770;0
160.309;1097.92-0.202674;-0.0225393;-0.51444;0.8329260;0
-19.8419;1131.840.0135113;0.10665;-0.00210838;0.9942020;0
1;1;2
-37.0436;1025.19-0.228386;0.0953563;0.0237202;0.9685990;0
-297.03;1191.50.113753;-0.179449;0.512402;0.8320470;0
-70.6856;1273.170;0;0;00;0
-452.296;1034.450;0;0;00;0
-119.257;1146.09-0.0783395;-0.180487;-0.0248351;0.9801380;0
-148.827;1201.64-0.0778095;-0.171635;0.122238;0.9744460;0
-190.279;1166.68-0.0249545;0.045601;0.524283;0.8499560;0
-15.1667;1132.22-0.228386;0.0953563;0.0237202;0.9685990;0
276.645;1167.55-0.0194203;0.215733;-0.545702;0.8095010;0
144.345;1231.390;0;0;00;0
392.207;1045.770;0;0;00;0
80.1394;1106.84-0.0318454;0.0871005;0.0747295;0.9928820;0
139.285;1126.14-0.144104;0.0662666;-0.00273613;0.9873380;0
159.946;1097.75-0.191189;-0.0516497;-0.511483;0.8361610;0
-17.3629;1129.340.00829768;0.0969698;-0.00514177;0.9952390;0
1;1;2
-34.0287;1032.09-0.213657;0.0900794;0.0230881;0.9724730;0
-301.379;1192.120.0885817;-0.197126;0.508816;0.8333070;0
-76.3202;1273.780;0;0;00;0
-454.052;1034.10;0;0;00;0
-120.534;1143.33-0.0834529;-0.184948;-0.0120115;0.9791250;0
-141.446;1204.45-0.0771257;-0.177611;0.104334;0.975510;0
-186.604;1164-0.0524225;0.0357443;0.513802;0.8555590;0
-13.707;1132.34-0.213657;0.0900794;0.0230881;0.9724730;0
279.032;1165.85-0.0224935;0.217905;-0.539765;0.8128130;0
141.387;1234.520;0;0;00;0
398.113;1043.950;0;0;00;0
77.0835;1107.15-0.0383219;0.0800322;0.0736493;0.9933290;0
135.698;1131.88-0.140409;0.0610404;-0.000886361;0.988210;0
159.19;1100.68-0.1877;-0.0431214;-0.506578;0.840410;0
-17.7161;1128.790.0105264;0.0903127;-0.0099145;0.9958080;0
1;1;2
-32.6504;1033.85-0.208188;0.0873743;0.0190404;0.9739920;0
-303.926;1192.240.0715049;-0.209393;0.511557;0.8302720;0
-76.683;1274.180;0;0;00;0
-451.476;1032.570;0;0;00;0
-121.029;1141.16-0.0787709;-0.186826;-0.00126505;0.9792290;0
-133.367;1200.63-0.0841378;-0.179681;0.0936292;0.9756380;0
-186.786;1162.91-0.0717181;0.0266505;0.511527;0.8558540;0
-14.6605;1132.34-0.208188;0.0873743;0.0190404;0.9739920;0
281.584;1170.83-0.026127;0.230239;-0.536578;0.8114130;0
138.236;1236.930;0;0;00;0
399.521;1042.710;0;0;00;0
76.756;1106.03-0.0427518;0.0765193;0.0685276;0.9937910;0
131.952;1134.83-0.138918;0.0595077;0.000185949;0.9885140;0
157.465;1101.76-0.199367;-0.0464263;-0.49885;0.8421670;0
-18.3984;1127.960.0126077;0.0876748;-0.00899577;0.9960290;0
1;1;2
-30.1824;1036.23-0.204654;0.079289;0.0173872;0.9754630;0
