163              
9;173.98;-311.707;1701.74;0.0314419;0.92723;-0.0452462;0.370418;0.7;0.7
10;389.898;-300.322;1650.26;0.0599569;-0.0258396;-0.0389782;0.997105;0.7;0.7
11;137.31;-708.612;1725.94;-0.0741294;0.925141;-0.0739452;0.364899;0.7;0
12;360.095;-695.567;1601.71;-0.147727;-0.00824956;0.0171037;0.988846;0.7;0
13;169.255;-1084.16;1799.25;0;0;0;0;0;0
14;372.147;-1062.55;1714;0;0;0;0;0;0
1;64939;2
0;283.549;371.5;1778.82;0.0328537;0.12129;-0.00485683;0.992061;0.7;0.7
1;278.829;104.03;1761.66;0.0328537;0.12129;-0.00485683;0.992061;0.7;0.7
2;113.481;94.6862;1801.38;0.0340411;-0.444892;0.293265;0.845522;0.7;0.7
3;444.177;113.374;1721.93;0.252589;0.385677;-0.0325079;0.886789;0.7;0.7
4;1.29443;-26.1978;1600.88;-0.275024;0.955419;-0.107355;-0.00320193;0.7;0.7
5;519.377;128.103;1646.73;0.148963;0.963408;0.206562;0.0835902;0.7;0.7
6;220.948;109.636;1584.02;0;0;0;0;0.7;0
7;277.468;210.711;1621.16;0;0;0;0;0.7;0
8;280.027;-100.241;1718.59;0.1026;0.119707;0.0153441;0.987374;0.7;0.7
9;172.366;-310.665;1701.68;0.0227033;0.927745;-0.0515925;0.368932;0.7;0.7
10;390.083;-298.361;1649.38;-0.0989154;-0.0192931;-0.0269377;0.994544;0.7;0.7
11;144.893;-651.074;1728.74;-0.070442;0.925796;-0.0757271;0.363601;0.7;0.7
12;367.165;-689.249;1727.52;-0.0464117;-0.018612;0.0194774;0.998559;0.7;0
13;178.571;-1088.41;1814.29;0;0;0;0;0.7;0
14;381.436;-1071.23;1763.38;0;0;0;0;0;0
1;64940;2
0;284.775;371.947;1780.31;0.0339469;0.133133;-0.008172;0.990483;0.7;0.7
1;277.99;103.672;1762.81;0.0339469;0.133133;-0.008172;0.990483;0.7;0.7
2;114.479;94.3667;1806.2;0.0320561;-0.447223;0.285219;0.847121;0.7;0.7
3;441.502;112.977;1719.41;0.243448;0.361739;-0.0568017;0.898138;0.7;0.7
4;1.17875;-23.4092;1605.14;-0.266697;0.957916;-0.106065;-0.00450008;0.7;0.7
5;540.169;122.967;1628.08;0.152931;0.967217;0.19775;0.0446913;0.7;0.7
6;221.658;107.688;1588.38;0;0;0;0;0.7;0
7;281.526;208.392;1621;0;0;0;0;0.7;0
8;278.819;-98.2515;1722.63;0.0969194;0.131283;0.0149392;0.986483;0.7;0.7
9;165.29;-306.683;1712.8;0.0113465;0.932713;-0.0335498;0.358877;0.7;0.7
10;394.007;-293.667;1652.1;-0.0820569;-0.0104713;-0.0406865;0.995742;0.7;0.7
11;147.23;-704.837;1734.53;-0.0607754;0.930412;-0.073394;0.353912;0.7;0
12;360.978;-686.126;1716.99;-0.0682876;-0.00692578;0.0199681;0.997442;0.7;0
13;170.697;-1081.67;1803.46;0;0;0;0;0;0
14;375.904;-1066.04;1769.38;0;0;0;0;0;0
1;64941;2
0;285.289;372.353;1781;0.0343149;0.150234;-0.00573558;0.988038;0.7;0.7
1;279.474;104.31;1763.25;0.0343149;0.150234;-0.00573558;0.988038;0.7;0.7
2;117.447;95.3971;1812.56;0.0349689;-0.44236;0.285876;0.849335;0.7;0.7
3;441.5;113.223;1713.93;0.228367;0.3177;-0.0758456;0.917149;0.7;0.7
4;1.82523;-22.6883;1612.22;-0.269013;0.957607;-0.102857;-0.00645784;0.7;0.7
5;574.138;114.232;1609.83;0.152307;0.970143;0.186297;0.0303061;0.7;0.7
6;225.717;111.851;1594.49;0;0;0;0;0.7;0
7;276.572;210.155;1609.19;0;0;0;0;0.7;0
8;279.736;-97.1217;1727.7;0.0861418;0.148799;0.0136633;0.985013;0.7;0.7
9;162.147;-305.036;1728.03;0.0177969;0.938901;0.000965074;0.343725;0.7;0.7
10;397.848;-292.071;1656.29;-0.082583;0.00588264;-0.0373097;0.995868;0.7;0.7
11;149.068;-704.097;1722.42;-0.0576656;0.936292;-0.0896538;0.334654;0.7;0
12;368.563;-684.827;1722.15;-0.07711;0.00992868;0.0172327;0.996824;0.7;0
13;167.489;-1079.33;1801.7;0;0;0;0;0;0
14;382.342;-1063.99;1781.04;0;0;0;0;0;0
1;64942;2
0;285.388;372.713;1780.86;0.0330865;0.145271;-0.00616425;0.988819;0.7;0.7
1;279.542;105.217;1763.8;0.0330865;0.145271;-0.00616425;0.988819;0.7;0.7
2;116.592;96.2071;1811.56;0.0225119;-0.443681;0.282525;0.850188;0.7;0.7
3;442.492;114.227;1716.04;0.232832;0.299596;-0.0873682;0.921085;0.7;0.7
4;0.381775;-23.5864;1611.96;-0.260679;0.958994;-0.111239;-0.00178483;0.7;0.7
5;588.216;110.348;1608.79;0.161131;0.968107;0.189422;0.0304228;0.7;0.7
6;226.848;107.347;1595.87;0;0;0;0;0.7;0
7;283.265;214.609;1609.48;0;0;0;0;0.7;0
8;279.9;-95.9117;1727.07;0.0891034;0.143763;0.0138852;0.985495;0.7;0.7
9;161.983;-303.581;1725.02;0.013178;0.937288;-0.00463921;0.348277;0.7;0.7
10;398.531;-290.501;1655.68;-0.0725333;0.00108535;-0.0346984;0.996762;0.7;0.7
11;150.829;-702.707;1724.83;-0.0504071;0.934886;-0.084784;0.340969;0.7;0
12;370.975;-684.621;1713.45;-0.0955967;0.00656292;0.0139016;0.995301;0.7;0
13;164.817;-1079.16;1798.89;0;0;0;0;0;0
14;382.081;-1061.38;1786.44;0;0;0;0;0;0
1;64943;2
0;285.242;372.084;1780.85;0.0326275;0.138049;-0.00722152;0.989861;0.7;0.7
1;279.007;105.132;1764.1;0.0326275;0.138049;-0.00722152;0.989861;0.7;0.7
2;115.202;95.511;1809.36;0.0256547;-0.442629;0.283275;0.850398;0.7;0.7
3;442.812;114.752;1718.84;0.212301;0.292125;-0.0875773;0.928397;0.7;0.7
4;-0.448898;-23.0884;1611.12;-0.262204;0.958662;-0.110236;-0.00804713;0.7;0.7
5;596.969;107.447;1609.07;0.150667;0.973087;0.173323;0.0189663;0.7;0.7
6;222.494;106.421;1592.19;0;0;0;0;0.7;0
7;278.477;207.547;1614.19;0;0;0;0;0.7;0
8;280.099;-97.4499;1724.99;0.0939512;0.136319;0.0156712;0.986075;0.7;0.7
9;165.656;-306.817;1717.8;0.0691685;0.932141;-0.034938;0.353707;0.7;0.7
10;396.724;-293.246;1653.96;-0.072002;-0.00576903;-0.0301625;0.996932;0.7;0.7
11;104.338;-701.062;1724.27;-0.0804354;0.931207;-0.0651063;0.349492;0.7;0
12;372.395;-687.419;1711.11;-0.0974772;-0.00111103;0.0094575;0.995192;0.7;0
13;144.355;-1076.53;1792.37;0;0;0;0;0;0
14;379.534;-1063.75;1785.56;0;0;0;0;0;0
1;64944;2
0;284.978;371.651;1780.74;0.0268089;0.134175;-0.0112588;0.990531;0.7;0.7
1;277.066;103.866;1767.3;0.0268089;0.134175;-0.0112588;0.990531;0.7;0.7
2;114.829;92.313;1810.38;0.0285548;-0.444688;0.280447;0.850169;0.7;0.7
3;439.303;115.42;1724.23;0.224878;0.293267;-0.0954577;0.92429;0.7;0.7
4;0.822296;-22.7777;1613.53;-0.260873;0.959413;-0.106822;-0.00786373;0.7;0.7
5;601.012;106.521;1607.39;0.162687;0.969505;0.182251;0.0194533;0.7;0.7
6;227.954;108.408;1594.91;0;0;0;0;0.7;0
7;295.048;210.806;1614.37;0;0;0;0;0.7;0
8;280.82;-102.317;1726.14;0.0962984;0.131917;0.0219293;0.986328;0.7;0.7
9;174.208;-316.359;1714.28;0.064514;0.930872;-0.0363528;0.357763;0.7;0.7
10;394.939;-300.64;1655.67;-0.0813739;-0.0109426;-0.0295101;0.996187;0.7;0.7
11;115.901;-711.02;1722.86;-0.0697031;0.930581;-0.0701688;0.352472;0.7;0
12;370.767;-693.698;1720.11;-0.0876131;-0.00687982;0.0147447;0.996022;0.7;0
13;146.697;-1087.2;1791.83;0;0;0;0;0;0
14;381.574;-1071.33;1787.15;0;0;0;0;0;0
1;64945;2
0;285.005;370.84;1781.2;0.0227281;0.127472;-0.0139128;0.991484;0.7;0.7
1;276.026;102.261;1770.03;0.0227281;0.127472;-0.0139128;0.991484;0.7;0.7
2;113.572;91.0952;1810.72;0.0352999;-0.445543;0.28165;0.849069;0.7;0.7
3;438.48;113.427;1729.34;0.248873;0.300165;-0.100235;0.915378;0.7;0.7
4;1.08945;-22.019;1614.15;-0.265946;0.958867;-0.0992232;0.00140361;0.7;0.7
5;603.59;106.387;1605.59;0.177363;0.963092;0.201314;0.0216633;0.7;0.7
6;238.743;119.235;1600.29;0;0;0;0;0.7;0
7;315.738;214.116;1614.71;0;0;0;0;0.7;0
8;279.413;-105.022;1726.67;0.101092;0.124969;0.0209059;0.986776;0.7;0.7
9;171.514;-319.954;1711.18;0.0527108;0.929519;-0.0362932;0.363178;0.7;0.7
10;394.087;-304.656;1655.43;-0.0859475;-0.016579;-0.0271906;0.995791;0.7;0.7
11;121.863;-715.955;1722.83;-0.065526;0.92878;-0.0760673;0.356774;0.7;0
12;371.327;-697.438;1723.42;-0.0846489;-0.012931;0.0165572;0.996189;0.7;0
13;147.754;-1092.13;1795.03;0;0;0;0;0;0
14;383.151;-1075.64;1788.33;0;0;0;0;0;0
1;64946;2
0;284.871;370.115;1782.28;0.0279137;0.126329;-0.0116518;0.991527;0.7;0.7
1;276.744;101.129;1768.16;0.0279137;0.126329;-0.0116518;0.991527;0.7;0.7
2;113.253;90.8273;1808.85;0.0399359;-0.4454;0.279786;0.849555;0.7;0.7
3;440.235;111.43;1727.47;0.252267;0.298905;-0.105882;0.914224;0.7;0.7
4;0.97979;-19.7202;1613.01;-0.266457;0.959231;-0.0942118;0.00119329;0.7;0.7
5;608.749;102.404;1600.92;0.182223;0.961732;0.204069;0.0149261;0.7;0.7
6;238.166;121.655;1599.77;0;0;0;0;0.7;0
7;325.188;210.764;1614.79;0;0;0;0;0.7;0
8;278.905;-106.156;1724.36;0.102472;0.124016;0.0180451;0.98681;0.7;0.7
9;169.513;-320.469;1708.33;0.0516001;0.929152;-0.0506121;0.362564;0.7;0.7
10;392.618;-306.411;1652.8;-0.0895894;-0.0162612;-0.0244436;0.995546;0.7;0.7
11;128.328;-627.846;1725.92;-0.0702088;0.9284;-0.0752717;0.35704;0.7;0.7
12;372.066;-697.966;1723.56;-0.0737145;-0.0142876;0.00799509;0.997145;0.7;0
13;164.231;-1086.54;1814.91;0;0;0;0;0.7;0
14;377.367;-1076.86;1779.96;0;0;0;0;0;0
1;64947;2
0;284.56;369.019;1783.07;0.0294396;0.107698;-0.012336;0.993671;0.7;0.7
1;276.244;100.068;1768.02;0.0294396;0.107698;-0.012336;0.993671;0.7;0.7
2;111.823;90.2181;1802.27;0.0533669;-0.441022;0.28523;0.849291;0.7;0.7
3;440.666;109.919;1733.77;0.266701;0.299815;-0.103317;0.910114;0.7;0.7
4;-0.590157;-19.4687;1606.79;-0.278016;0.956967;-0.0831344;0.00327996;0.7;0.7
5;609.357;103.977;1606.89;0.187265;0.957901;0.216184;0.024936;0.7;0.7
6;244.54;134.978;1595.2;0;0;0;0;0.7;0
7;344.507;209.374;1616.36;0;0;0;0;0.7;0
8;278.384;-105.194;1719.26;0.11515;0.105097;0.0173879;0.98762;0.7;0.7
9;169.177;-317.127;1693.7;0.0390398;0.922795;-0.0776262;0.375366;0.7;0.7
10;391.87;-303.785;1647.31;-0.0980442;-0.0323977;-0.019318;0.994467;0.7;0.7
11;127.915;-628.952;1729.78;-0.0728586;0.922864;-0.0695447;0.371721;0.7;0.7
12;374.03;-694.255;1724.5;-0.0657418;-0.0310719;0.0115221;0.997286;0.7;0
13;165.992;-1079.63;1813.74;0;0;0;0;0.7;0
14;381.269;-1073.94;1775.01;0;0;0;0;0;0
1;64948;2
0;284.1;368.691;1784.03;0.0255089;0.106317;-0.010297;0.993952;0.7;0.7
1;277.101;98.7855;1770.91;0.0255089;0.106317;-0.010297;0.993952;0.7;0.7
2;112.051;88.7839;1804.87;0.0474924;-0.441091;0.282638;0.85047;0.7;0.7
3;442.151;108.787;1736.96;0.270675;0.309437;-0.0978381;0.906318;0.7;0.7
4;-1.5408;-21.7212;1609.19;-0.272352;0.95804;-0.0892406;-0.00447261;0.7;0.7
5;609.196;106.707;1607.05;0.184662;0.957481;0.220765;0.0198455;0.7;0.7
6;236.462;123.899;1593.21;0;0;0;0;0.7;0
7;335.987;213.049;1619.82;0;0;0;0;0.7;0
8;279.318;-107.391;1720.96;0.117359;0.103956;0.0176458;0.987476;0.7;0.7
9;170.02;-320.324;1693.96;0.0507948;0.921476;-0.0809529;0.376494;0.7;0.7
10;393.05;-306.809;1648.07;-0.105742;-0.032944;-0.016803;0.993706;0.7;0.7
11;122.089;-624.75;1728.36;-0.0763931;0.922002;-0.0630783;0.374295;0.7;0.7
12;376.959;-696.335;1731.41;-0.0607343;-0.0320476;0.0116569;0.997571;0.7;0
13;164.723;-1071.06;1807.35;0;0;0;0;0.7;0
14;384.382;-1076.74;1778.15;0;0;0;0;0;0
1;64949;2
0;283.778;368.05;1784.72;0.0320779;0.106297;-0.00790776;0.993785;0.7;0.7
1;277.641;96.3316;1767.81;0.0320779;0.106297;-0.00790776;0.993785;0.7;0.7
2;111.096;86.2726;1802.15;0.0433296;-0.411014;0.288811;0.863585;0.7;0.7
3;444.185;106.391;1733.48;0.291246;0.296831;-0.0870574;0.905256;0.7;0.7
4;-14.3822;-31.0729;1615.97;-0.278681;0.956372;-0.0873267;-0.00800295;0.7;0.7
5;612.393;109.57;1611.14;0.179903;0.952356;0.245027;0.0247802;0.7;0.7
6;239.978;129.049;1596.7;0;0;0;0;0.7;0
7;346.122;210.716;1622.82;0;0;0;0;0.7;0
8;279.85;-110.096;1718.05;0.116795;0.104131;0.017583;0.987525;0.7;0.7
9;171.581;-323.196;1691.07;0.0734026;0.920179;-0.0671903;0.37864;0.7;0.7
10;392.537;-309.851;1645.51;-0.0916256;-0.0330654;-0.0165539;0.995107;0.7;0.7
11;115.509;-618.736;1711.59;-0.0879306;0.919799;-0.0832232;0.373246;0.7;0.7
12;376.984;-701.68;1717.79;-0.0729277;-0.031833;0.00530955;0.996815;0.7;0
13;160.597;-1058.01;1810.58;0;0;0;0;0.7;0
14;379.262;-1080.99;1773.66;0;0;0;0;0;0
1;64950;2
0;283.286;367.487;1785.2;0.0366373;0.113387;-0.00605218;0.992857;0.7;0.7
1;277.718;94.3226;1765.65;0.0366373;0.113387;-0.00605218;0.992857;0.7;0.7
2;110.787;84.0424;1802.64;0.0406184;-0.422651;0.284358;0.859568;0.7;0.7
3;444.649;104.603;1728.66;0.308603;0.286013;-0.0820425;0.903454;0.7;0.7
4;-10.6649;-30.7189;1613.35;-0.272828;0.957853;-0.089856;-0.00292867;0.7;0.7
5;615.239;110.466;1611.03;0.180997;0.947025;0.263072;0.034297;0.7;0.7
6;240.42;123.314;1597.23;0;0;0;0;0.7;0
7;345.579;214.862;1619.79;0;0;0;0;0.7;0
8;279.779;-111.476;1717.76;0.112797;0.111401;0.0176689;0.987195;0.7;0.7
9;172.259;-324.023;1694.15;0.0655286;0.923845;-0.0149797;0.376818;0.7;0.7
10;391.422;-310.526;1645.58;-0.0335939;-0.0303715;-0.0480986;0.997815;0.7;0.7
11;129.301;-645.626;1687.11;-0.088479;0.921637;-0.12567;0.356319;0.7;0.7
12;352.366;-706.199;1671.13;-0.118671;-0.0173897;0.024128;0.992488;0.7;0
13;160.176;-1045.66;1810.84;0;0;0;0;0.7;0
14;369.133;-1078.06;1761.69;0;0;0;0;0;0
1;64951;2
0;282.903;367.237;1785.33;0.0364176;0.114339;-0.00543107;0.992759;0.7;0.7
1;277.703;95.9119;1765.99;0.0364176;0.114339;-0.00543107;0.992759;0.7;0.7
2;111.465;86.6182;1803.33;0.0400639;-0.394274;0.289597;0.87125;0.7;0.7
3;443.941;105.206;1728.65;0.293744;0.28611;-0.0928503;0.907323;0.7;0.7
4;-19.0094;-31.7609;1625.6;-0.277808;0.9559;-0.0910717;-0.0280068;0.7;0.7
5;617.959;105.12;1606.75;0.181996;0.951166;0.248563;0.0193952;0.7;0.7
6;233.742;125.749;1594.41;0;0;0;0;0.7;0
7;349.849;207.38;1622.15;0;0;0;0;0.7;0
8;278.484;-110.52;1718.09;0.112812;0.112531;0.0147276;0.987114;0.7;0.7
9;168.943;-323.121;1694.97;0.0668349;0.924133;-0.00661718;0.376123;0.7;0.7
10;389.588;-310.785;1645.41;-0.0446773;-0.0279002;-0.03899;0.99785;0.7;0.7
11;117.739;-717.977;1679.82;-0.0942286;0.921734;-0.127075;0.354089;0.7;0
12;357.591;-706.434;1680.07;-0.1152;-0.0190127;0.0121649;0.993086;0.7;0
13;149.813;-1081.93;1795.13;0;0;0;0;0;0
14;365.169;-1079.28;1767.91;0;0;0;0;0;0
1;64952;2
0;282.86;366.699;1785.88;0.0411982;0.113994;-0.00587329;0.992609;0.7;0.7
1;277.099;94.0098;1763.87;0.0411982;0.113994;-0.00587329;0.992609;0.7;0.7
2;110.142;84.8216;1801.23;0.0475275;-0.407621;0.287464;0.86542;0.7;0.7
3;444.056;103.198;1726.5;0.30354;0.278834;-0.0869378;0.906949;0.7;0.7
4;-15.3716;-29.7972;1618.15;-0.278265;0.95632;-0.0863872;-0.0236063;0.7;0.7
5;618.946;105.64;1608.72;0.17868;0.948564;0.260323;0.0230624;0.7;0.7
6;233.71;126.064;1590.64;0;0;0;0;0.7;0
7;353.915;205.12;1622.69;0;0;0;0;0.7;0
8;277.729;-111.828;1716.07;0.112944;0.112104;0.0143364;0.987153;0.7;0.7
9;168.648;-323.704;1692.82;0.064867;0.924195;-0.0114004;0.3762;0.7;0.7
10;388.07;-311.629;1643.71;-0.0436366;-0.0280562;-0.0339924;0.998075;0.7;0.7
11;125.722;-654.919;1683.55;-0.103389;0.920479;-0.130286;0.35363;0.7;0.7
12;360.058;-707.642;1677.66;-0.117234;-0.02013;0.00991724;0.992851;0.7;0
13;166.068;-1043.09;1812.16;0;0;0;0;0.7;0
14;365.795;-1080.16;1767;0;0;0;0;0;0
1;64953;2
0;282.662;366.205;1785.45;0.0396967;0.111971;-0.00853812;0.992881;0.7;0.7
1;275.629;94.9943;1764.52;0.0396967;0.111971;-0.00853812;0.992881;0.7;0.7
2;108.756;85.4192;1800.99;0.0490325;-0.416608;0.285037;0.861851;0.7;0.7
3;442.502;104.569;1728.05;0.287941;0.278429;-0.0875264;0.912089;0.7;0.7
4;-13.1035;-26.521;1615.59;-0.276421;0.957093;-0.0851008;-0.0179411;0.7;0.7
5;619.118;104.714;1609.2;0.173738;0.953364;0.245736;0.0229214;0.7;0.7
6;237.611;129.281;1591.49;0;0;0;0;0.7;0
7;346.797;204.098;1621.29;0;0;0;0;0.7;0
8;276.967;-111.02;1716.55;0.113087;0.109747;0.0157722;0.987379;0.7;0.7
9;169.174;-323.296;1692.43;0.0743433;0.922726;-0.0234094;0.377494;0.7;0.7
10;387.436;-310.773;1644.73;-0.0513713;-0.0299807;-0.0249508;0.997918;0.7;0.7
11;119.078;-642.839;1688.24;-0.107437;0.919465;-0.114605;0.360425;0.7;0.7
12;366.35;-706.938;1685.02;-0.109603;-0.0252045;0.00339788;0.99365;0.7;0
13;167.385;-1042.32;1809.35;0;0;0;0;0.7;0
14;366.82;-1081.15;1768.6;0;0;0;0;0;0
1;64954;2
0;282.996;365.275;1784.5;0.0284376;0.0992656;-0.0121532;0.99458;0.7;0.7
1;274.958;96.2428;1769.91;0.0284376;0.0992656;-0.0121532;0.99458;0.7;0.7
2;108.756;87.3269;1801.69;0.0484559;-0.421241;0.284381;0.859846;0.7;0.7
3;441.161;105.159;1738.12;0.270867;0.295255;-0.0842196;0.912339;0.7;0.7
4;-11.34;-24.0373;1614.86;-0.275324;0.957357;-0.086123;-0.0156989;0.7;0.7
5;619.443;106.537;1609.73;0.168448;0.958706;0.228226;0.0205092;0.7;0.7
6;236.767;129.427;1592.19;0;0;0;0;0.7;0
7;346.401;202.827;1620.62;0;0;0;0;0.7;0
8;276.342;-110.176;1719.24;0.11917;0.0967287;0.01496;0.988038;0.7;0.7
9;167.985;-322.482;1689.56;0.0714675;0.918436;-0.0439232;0.386573;0.7;0.7
10;387.465;-310.708;1647.58;-0.0583184;-0.0415715;-0.0195102;0.997241;0.7;0.7
11;115.554;-635.327;1697.62;-0.106337;0.915182;-0.0973803;0.376366;0.7;0.7
12;370.035;-705.994;1693.26;-0.103562;-0.0383157;0.00136523;0.993884;0.7;0
13;166.871;-1040.68;1806.86;0;0;0;0;0.7;0
14;368.035;-1080.76;1772.14;0;0;0;0;0;0
1;64955;2
0;283.311;364.86;1783.8;0.022093;0.0924273;-0.014478;0.995369;0.7;0.7
